,resistance,voltage,current,time,pre_rect,post_rect,labels
43428,6,250,DC,434.28000000000003,0.289306640625,7.69775390625,L
43429,6,250,DC,434.29,0.272216796875,7.696533203125,L
43430,6,250,DC,434.3,0.250244140625,7.69775390625,L
43431,6,250,DC,434.31,0.23193359375,7.69775390625,L
43432,6,250,DC,434.32,0.228271484375,7.696533203125,L
43433,6,250,DC,434.33,0.235595703125,7.698974609375,L
43434,6,250,DC,434.34000000000003,0.255126953125,7.69775390625,L
43435,6,250,DC,434.35,0.277099609375,7.698974609375,L
43436,6,250,DC,434.36,0.29296875,7.698974609375,L
43437,6,250,DC,434.37,0.296630859375,7.69775390625,L
43438,6,250,DC,434.38,0.28564453125,7.69775390625,L
43439,6,250,DC,434.39,0.267333984375,7.69775390625,L
43440,6,250,DC,434.40000000000003,0.24169921875,7.69775390625,L
43441,6,250,DC,434.41,0.230712890625,7.698974609375,L
43442,6,250,DC,434.42,0.23193359375,7.698974609375,L
43443,6,250,DC,434.43,0.244140625,7.7001953125,L
43444,6,250,DC,434.44,0.26611328125,7.7001953125,L
43445,6,250,DC,434.45,0.2880859375,7.701416015625,L
43446,6,250,DC,434.46000000000004,0.2978515625,7.7001953125,L
43447,6,250,DC,434.47,0.29541015625,7.701416015625,L
43448,6,250,DC,434.48,0.279541015625,7.7001953125,L
43449,6,250,DC,434.49,0.255126953125,7.69775390625,L
43450,6,250,DC,434.5,0.233154296875,7.69775390625,L
43451,6,250,DC,434.51,0.224609375,7.69775390625,L
43452,6,250,DC,434.52,0.233154296875,7.69775390625,L
43453,6,250,DC,434.53000000000003,0.250244140625,7.698974609375,L
43454,6,250,DC,434.54,0.272216796875,7.698974609375,L
43455,6,250,DC,434.55,0.29052734375,7.69775390625,L
43456,6,250,DC,434.56,0.29541015625,7.69775390625,L
43457,6,250,DC,434.57,0.2880859375,7.696533203125,L
43458,6,250,DC,434.58,0.267333984375,7.696533203125,L
43459,6,250,DC,434.59000000000003,0.24658203125,7.696533203125,L
43460,6,250,DC,434.6,0.23193359375,7.69775390625,L
43461,6,250,DC,434.61,0.225830078125,7.696533203125,L
43462,6,250,DC,434.62,0.2392578125,7.696533203125,L
43463,6,250,DC,434.63,0.255126953125,7.696533203125,L
43464,6,250,DC,434.64,0.279541015625,7.69775390625,L
43465,6,250,DC,434.65000000000003,0.29541015625,7.6953125,L
43466,6,250,DC,434.66,0.2978515625,7.6953125,L
43467,6,250,DC,434.67,0.2880859375,7.698974609375,L
43468,6,250,DC,434.68,0.264892578125,7.7001953125,L
43469,6,250,DC,434.69,0.242919921875,7.701416015625,L
43470,6,250,DC,434.7,0.23193359375,7.70263671875,L
43471,6,250,DC,434.71000000000004,0.234375,7.70263671875,L
43472,6,250,DC,434.72,0.2490234375,7.703857421875,L
43473,6,250,DC,434.73,0.269775390625,7.703857421875,L
43474,6,250,DC,434.74,0.289306640625,7.701416015625,L
43475,6,250,DC,434.75,0.296630859375,7.701416015625,L
43476,6,250,DC,434.76,0.291748046875,7.7001953125,L
43477,6,250,DC,434.77,0.2734375,7.698974609375,L
43478,6,250,DC,434.78000000000003,0.252685546875,7.698974609375,L
43479,6,250,DC,434.79,0.234375,7.69775390625,L
43480,6,250,DC,434.8,0.2294921875,7.69775390625,L
43481,6,250,DC,434.81,0.238037109375,7.7001953125,L
43482,6,250,DC,434.82,0.25634765625,7.7001953125,L
43483,6,250,DC,434.83,0.281982421875,7.70263671875,L
43484,6,250,DC,434.84000000000003,0.2978515625,7.70263671875,L
43485,6,250,DC,434.85,0.302734375,7.701416015625,L
43486,6,250,DC,434.86,0.29541015625,7.703857421875,L
43487,6,250,DC,434.87,0.2734375,7.703857421875,L
43488,6,250,DC,434.88,0.250244140625,7.703857421875,L
43489,6,250,DC,434.89,0.233154296875,7.701416015625,L
43490,6,250,DC,434.90000000000003,0.234375,7.70263671875,L
43491,6,250,DC,434.91,0.24658203125,7.70263671875,L
43492,6,250,DC,434.92,0.264892578125,7.70263671875,L
43493,6,250,DC,434.93,0.2880859375,7.70263671875,L
43494,6,250,DC,434.94,0.2978515625,7.70263671875,L
43495,6,250,DC,434.95,0.29541015625,7.701416015625,L
43496,6,250,DC,434.96000000000004,0.279541015625,7.698974609375,L
43497,6,250,DC,434.97,0.2587890625,7.698974609375,L
43498,6,250,DC,434.98,0.23681640625,7.698974609375,L
43499,6,250,DC,434.99,0.2294921875,7.698974609375,L
43500,6,250,DC,435.0,0.233154296875,7.698974609375,L
43501,6,250,DC,435.01,0.25146484375,7.701416015625,L
43502,6,250,DC,435.02,0.272216796875,7.7001953125,L
43503,6,250,DC,435.03000000000003,0.291748046875,7.7001953125,L
43504,6,250,DC,435.04,0.302734375,7.7001953125,L
43505,6,250,DC,435.05,0.29296875,7.701416015625,L
43506,6,250,DC,435.06,0.2783203125,7.7001953125,L
43507,6,250,DC,435.07,0.252685546875,7.70263671875,L
43508,6,250,DC,435.08,0.233154296875,7.70263671875,L
43509,6,250,DC,435.09000000000003,0.230712890625,7.701416015625,L
43510,6,250,DC,435.1,0.238037109375,7.70263671875,L
43511,6,250,DC,435.11,0.26123046875,7.7001953125,L
43512,6,250,DC,435.12,0.281982421875,7.70263671875,L
43513,6,250,DC,435.13,0.2978515625,7.698974609375,L
43514,6,250,DC,435.14,0.2978515625,7.701416015625,L
43515,6,250,DC,435.15000000000003,0.286865234375,7.7001953125,L
43516,6,250,DC,435.16,0.264892578125,7.7001953125,L
43517,6,250,DC,435.17,0.24169921875,7.7001953125,L
43518,6,250,DC,435.18,0.2294921875,7.7001953125,L
43519,6,250,DC,435.19,0.230712890625,7.7001953125,L
43520,6,250,DC,435.2,0.247802734375,7.7001953125,L
43521,6,250,DC,435.21000000000004,0.2685546875,7.7001953125,L
43522,6,250,DC,435.22,0.2880859375,7.701416015625,L
43523,6,250,DC,435.23,0.30029296875,7.701416015625,L
43524,6,250,DC,435.24,0.2978515625,7.7001953125,L
43525,6,250,DC,435.25,0.281982421875,7.70263671875,L
43526,6,250,DC,435.26,0.2587890625,7.701416015625,L
43527,6,250,DC,435.27,0.2392578125,7.70263671875,L
43528,6,250,DC,435.28000000000003,0.230712890625,7.70263671875,L
43529,6,250,DC,435.29,0.235595703125,7.701416015625,L
43530,6,250,DC,435.3,0.25390625,7.701416015625,L
43531,6,250,DC,435.31,0.2783203125,7.7001953125,L
43532,6,250,DC,435.32,0.291748046875,7.70263671875,L
43533,6,250,DC,435.33,0.2978515625,7.698974609375,L
43534,6,250,DC,435.34000000000003,0.28564453125,7.698974609375,L
43535,6,250,DC,435.35,0.26611328125,7.698974609375,L
43536,6,250,DC,435.36,0.245361328125,7.69775390625,L
43537,6,250,DC,435.37,0.2294921875,7.69775390625,L
43538,6,250,DC,435.38,0.2294921875,7.69775390625,L
43539,6,250,DC,435.39,0.240478515625,7.698974609375,L
43540,6,250,DC,435.40000000000003,0.26123046875,7.69775390625,L
43541,6,250,DC,435.41,0.281982421875,7.698974609375,L
43542,6,250,DC,435.42,0.296630859375,7.698974609375,L
43543,6,250,DC,435.43,0.296630859375,7.698974609375,L
43544,6,250,DC,435.44,0.28564453125,7.7001953125,L
43545,6,250,DC,435.45,0.264892578125,7.7001953125,L
43546,6,250,DC,435.46000000000004,0.24169921875,7.7001953125,L
43547,6,250,DC,435.47,0.2294921875,7.7001953125,L
43548,6,250,DC,435.48,0.233154296875,7.7001953125,L
43549,6,250,DC,435.49,0.250244140625,7.701416015625,L
43550,6,250,DC,435.5,0.269775390625,7.701416015625,L
43551,6,250,DC,435.51,0.29052734375,7.701416015625,L
43552,6,250,DC,435.52,0.2978515625,7.701416015625,L
43553,6,250,DC,435.53000000000003,0.294189453125,7.7001953125,L
43554,6,250,DC,435.54,0.274658203125,7.7001953125,L
43555,6,250,DC,435.55,0.25146484375,7.7001953125,L
43556,6,250,DC,435.56,0.235595703125,7.698974609375,L
43557,6,250,DC,435.57,0.228271484375,7.698974609375,L
43558,6,250,DC,435.58,0.238037109375,7.7001953125,L
43559,6,250,DC,435.59000000000003,0.255126953125,7.7001953125,L
43560,6,250,DC,435.6,0.279541015625,7.7001953125,L
43561,6,250,DC,435.61,0.294189453125,7.7001953125,L
43562,6,250,DC,435.62,0.296630859375,7.698974609375,L
43563,6,250,DC,435.63,0.286865234375,7.701416015625,L
43564,6,250,DC,435.64,0.2685546875,7.7001953125,L
43565,6,250,DC,435.65000000000003,0.245361328125,7.701416015625,L
43566,6,250,DC,435.66,0.233154296875,7.70263671875,L
43567,6,250,DC,435.67,0.233154296875,7.701416015625,L
43568,6,250,DC,435.68,0.247802734375,7.70263671875,L
43569,6,250,DC,435.69,0.267333984375,7.7001953125,L
43570,6,250,DC,435.7,0.2880859375,7.701416015625,L
43571,6,250,DC,435.71000000000004,0.30029296875,7.7001953125,L
43572,6,250,DC,435.72,0.29541015625,7.7001953125,L
43573,6,250,DC,435.73,0.2783203125,7.7001953125,L
43574,6,250,DC,435.74,0.25634765625,7.698974609375,L
43575,6,250,DC,435.75,0.233154296875,7.7001953125,L
43576,6,250,DC,435.76,0.225830078125,7.698974609375,L
43577,6,250,DC,435.77,0.230712890625,7.69775390625,L
43578,6,250,DC,435.78000000000003,0.2490234375,7.696533203125,L
43579,6,250,DC,435.79,0.272216796875,7.69775390625,L
43580,6,250,DC,435.8,0.289306640625,7.69775390625,L
43581,6,250,DC,435.81,0.294189453125,7.698974609375,L
43582,6,250,DC,435.82,0.286865234375,7.69775390625,L
43583,6,250,DC,435.83,0.269775390625,7.69775390625,L
43584,6,250,DC,435.84000000000003,0.24658203125,7.69775390625,L
43585,6,250,DC,435.85,0.230712890625,7.69775390625,L
43586,6,250,DC,435.86,0.228271484375,7.69775390625,L
43587,6,250,DC,435.87,0.240478515625,7.69775390625,L
43588,6,250,DC,435.88,0.26123046875,7.698974609375,L
43589,6,250,DC,435.89,0.283203125,7.698974609375,L
43590,6,250,DC,435.90000000000003,0.296630859375,7.7001953125,L
43591,6,250,DC,435.91,0.296630859375,7.698974609375,L
43592,6,250,DC,435.92,0.283203125,7.698974609375,L
43593,6,250,DC,435.93,0.26123046875,7.698974609375,L
43594,6,250,DC,435.94,0.24169921875,7.696533203125,L
43595,6,250,DC,435.95,0.228271484375,7.698974609375,L
43596,6,250,DC,435.96000000000004,0.228271484375,7.698974609375,L
43597,6,250,DC,435.97,0.245361328125,7.698974609375,L
43598,6,250,DC,435.98,0.2685546875,7.698974609375,L
43599,6,250,DC,435.99,0.289306640625,7.698974609375,L
43600,6,250,DC,436.0,0.29541015625,7.69775390625,L
43601,6,250,DC,436.01,0.29052734375,7.69775390625,L
43602,6,250,DC,436.02,0.274658203125,7.696533203125,L
43603,6,250,DC,436.03000000000003,0.255126953125,7.69775390625,L
43604,6,250,DC,436.04,0.235595703125,7.696533203125,L
43605,6,250,DC,436.05,0.230712890625,7.698974609375,L
43606,6,250,DC,436.06,0.2392578125,7.698974609375,L
43607,6,250,DC,436.07,0.257568359375,7.70263671875,L
43608,6,250,DC,436.08,0.279541015625,7.701416015625,L
43609,6,250,DC,436.09000000000003,0.2978515625,7.701416015625,L
43610,6,250,DC,436.1,0.30029296875,7.701416015625,L
43611,6,250,DC,436.11,0.2880859375,7.698974609375,L
43612,6,250,DC,436.12,0.26611328125,7.7001953125,L
43613,6,250,DC,436.13,0.240478515625,7.69775390625,L
43614,6,250,DC,436.14,0.22705078125,7.698974609375,L
43615,6,250,DC,436.15000000000003,0.225830078125,7.696533203125,L
43616,6,250,DC,436.16,0.2392578125,7.69775390625,L
43617,6,250,DC,436.17,0.257568359375,7.6953125,L
43618,6,250,DC,436.18,0.28076171875,7.696533203125,L
43619,6,250,DC,436.19,0.294189453125,7.696533203125,L
43620,6,250,DC,436.2,0.291748046875,7.694091796875,L
43621,6,250,DC,436.21000000000004,0.27587890625,7.694091796875,L
43622,6,250,DC,436.22,0.255126953125,7.6953125,L
43623,6,250,DC,436.23,0.22705078125,7.69287109375,L
43624,6,250,DC,436.24,0.220947265625,7.69287109375,L
43625,6,250,DC,436.25,0.230712890625,7.691650390625,L
43626,6,250,DC,436.26,0.247802734375,7.6953125,L
43627,6,250,DC,436.27,0.2734375,7.69775390625,L
43628,6,250,DC,436.28000000000003,0.29296875,7.69775390625,L
43629,6,250,DC,436.29,0.299072265625,7.69775390625,L
43630,6,250,DC,436.3,0.29052734375,7.7001953125,L
43631,6,250,DC,436.31,0.2734375,7.7001953125,L
43632,6,250,DC,436.32,0.2490234375,7.698974609375,L
43633,6,250,DC,436.33,0.230712890625,7.698974609375,L
43634,6,250,DC,436.34000000000003,0.225830078125,7.698974609375,L
43635,6,250,DC,436.35,0.23681640625,7.69775390625,L
43636,6,250,DC,436.36,0.25634765625,7.69775390625,L
43637,6,250,DC,436.37,0.279541015625,7.696533203125,L
43638,6,250,DC,436.38,0.29541015625,7.696533203125,L
43639,6,250,DC,436.39,0.29541015625,7.69775390625,L
43640,6,250,DC,436.40000000000003,0.281982421875,7.69775390625,L
43641,6,250,DC,436.41,0.26123046875,7.69775390625,L
43642,6,250,DC,436.42,0.240478515625,7.698974609375,L
43643,6,250,DC,436.43,0.228271484375,7.69775390625,L
43644,6,250,DC,436.44,0.21728515625,7.6953125,L
43645,6,250,DC,436.45,0.235595703125,7.69287109375,L
43646,6,250,DC,436.46000000000004,0.262451171875,7.69287109375,L
43647,6,250,DC,436.47,0.286865234375,7.6953125,L
43648,6,250,DC,436.48,0.30029296875,7.69775390625,L
43649,6,250,DC,436.49,0.2978515625,7.69775390625,L
43650,6,250,DC,436.5,0.283203125,7.7001953125,L
43651,6,250,DC,436.51,0.257568359375,7.70263671875,L
43652,6,250,DC,436.52,0.235595703125,7.70263671875,L
43653,6,250,DC,436.53000000000003,0.228271484375,7.698974609375,L
43654,6,250,DC,436.54,0.234375,7.7001953125,L
43655,6,250,DC,436.55,0.25390625,7.698974609375,L
43656,6,250,DC,436.56,0.277099609375,7.701416015625,L
43657,6,250,DC,436.57,0.29541015625,7.7001953125,L
43658,6,250,DC,436.58,0.299072265625,7.698974609375,L
43659,6,250,DC,436.59000000000003,0.291748046875,7.7001953125,L
43660,6,250,DC,436.6,0.267333984375,7.698974609375,L
43661,6,250,DC,436.61,0.24658203125,7.69775390625,L
43662,6,250,DC,436.62,0.228271484375,7.698974609375,L
43663,6,250,DC,436.63,0.228271484375,7.69775390625,L
43664,6,250,DC,436.64,0.2392578125,7.698974609375,L
43665,6,250,DC,436.65000000000003,0.263671875,7.698974609375,L
43666,6,250,DC,436.66,0.281982421875,7.698974609375,L
43667,6,250,DC,436.67,0.294189453125,7.698974609375,L
43668,6,250,DC,436.68,0.291748046875,7.698974609375,L
43669,6,250,DC,436.69,0.2783203125,7.6953125,L
43670,6,250,DC,436.7,0.257568359375,7.6953125,L
43671,6,250,DC,436.71000000000004,0.238037109375,7.696533203125,L
43672,6,250,DC,436.72,0.225830078125,7.69775390625,L
43673,6,250,DC,436.73,0.2294921875,7.696533203125,L
43674,6,250,DC,436.74,0.245361328125,7.696533203125,L
43675,6,250,DC,436.75,0.269775390625,7.696533203125,L
43676,6,250,DC,436.76,0.29052734375,7.698974609375,L
43677,6,250,DC,436.77,0.2978515625,7.698974609375,L
43678,6,250,DC,436.78000000000003,0.291748046875,7.69775390625,L
43679,6,250,DC,436.79,0.2734375,7.69775390625,L
43680,6,250,DC,436.8,0.247802734375,7.696533203125,L
43681,6,250,DC,436.81,0.228271484375,7.6953125,L
43682,6,250,DC,436.82,0.223388671875,7.696533203125,L
43683,6,250,DC,436.83,0.23193359375,7.696533203125,L
43684,6,250,DC,436.84000000000003,0.25390625,7.69775390625,L
43685,6,250,DC,436.85,0.277099609375,7.69775390625,L
43686,6,250,DC,436.86,0.294189453125,7.69775390625,L
43687,6,250,DC,436.87,0.29541015625,7.698974609375,L
43688,6,250,DC,436.88,0.286865234375,7.69775390625,L
43689,6,250,DC,436.89,0.263671875,7.696533203125,L
43690,6,250,DC,436.90000000000003,0.2392578125,7.696533203125,L
43691,6,250,DC,436.91,0.22705078125,7.69775390625,L
43692,6,250,DC,436.92,0.22705078125,7.696533203125,L
43693,6,250,DC,436.93,0.240478515625,7.696533203125,L
43694,6,250,DC,436.94,0.264892578125,7.69775390625,L
43695,6,250,DC,436.95,0.2880859375,7.698974609375,L
43696,6,250,DC,436.96000000000004,0.30029296875,7.698974609375,L
43697,6,250,DC,436.97,0.2978515625,7.7001953125,L
43698,6,250,DC,436.98,0.281982421875,7.701416015625,L
43699,6,250,DC,436.99,0.25634765625,7.7001953125,L
43700,6,250,DC,437.0,0.235595703125,7.698974609375,L
43701,6,250,DC,437.01,0.224609375,7.698974609375,L
43702,6,250,DC,437.02,0.233154296875,7.7001953125,L
43703,6,250,DC,437.03000000000003,0.252685546875,7.7001953125,L
43704,6,250,DC,437.04,0.272216796875,7.698974609375,L
43705,6,250,DC,437.05,0.291748046875,7.698974609375,L
43706,6,250,DC,437.06,0.2978515625,7.69775390625,L
43707,6,250,DC,437.07,0.2880859375,7.696533203125,L
43708,6,250,DC,437.08,0.26611328125,7.69775390625,L
43709,6,250,DC,437.09000000000003,0.240478515625,7.696533203125,L
43710,6,250,DC,437.1,0.22216796875,7.6953125,L
43711,6,250,DC,437.11,0.218505859375,7.691650390625,L
43712,6,250,DC,437.12,0.228271484375,7.6904296875,L
43713,6,250,DC,437.13,0.25146484375,7.691650390625,L
43714,6,250,DC,437.14,0.2734375,7.691650390625,L
43715,6,250,DC,437.15000000000003,0.29052734375,7.69287109375,L
43716,6,250,DC,437.16,0.294189453125,7.69287109375,L
43717,6,250,DC,437.17,0.279541015625,7.694091796875,L
43718,6,250,DC,437.18,0.257568359375,7.69287109375,L
43719,6,250,DC,437.19,0.23193359375,7.69287109375,L
43720,6,250,DC,437.2,0.224609375,7.69287109375,L
43721,6,250,DC,437.21000000000004,0.225830078125,7.69287109375,L
43722,6,250,DC,437.22,0.2392578125,7.6953125,L
43723,6,250,DC,437.23,0.263671875,7.694091796875,L
43724,6,250,DC,437.24,0.283203125,7.694091796875,L
43725,6,250,DC,437.25,0.29296875,7.69287109375,L
43726,6,250,DC,437.26,0.286865234375,7.69287109375,L
43727,6,250,DC,437.27,0.267333984375,7.691650390625,L
43728,6,250,DC,437.28000000000003,0.245361328125,7.69287109375,L
43729,6,250,DC,437.29,0.224609375,7.691650390625,L
43730,6,250,DC,437.3,0.21728515625,7.691650390625,L
43731,6,250,DC,437.31,0.224609375,7.6904296875,L
43732,6,250,DC,437.32,0.242919921875,7.689208984375,L
43733,6,250,DC,437.33,0.26611328125,7.689208984375,L
43734,6,250,DC,437.34000000000003,0.284423828125,7.689208984375,L
43735,6,250,DC,437.35,0.29052734375,7.6904296875,L
43736,6,250,DC,437.36,0.279541015625,7.6904296875,L
43737,6,250,DC,437.37,0.260009765625,7.691650390625,L
43738,6,250,DC,437.38,0.23681640625,7.6904296875,L
43739,6,250,DC,437.39,0.220947265625,7.69287109375,L
43740,6,250,DC,437.40000000000003,0.2197265625,7.691650390625,L
43741,6,250,DC,437.41,0.23193359375,7.6904296875,L
43742,6,250,DC,437.42,0.252685546875,7.691650390625,L
43743,6,250,DC,437.43,0.2734375,7.689208984375,L
43744,6,250,DC,437.44,0.286865234375,7.689208984375,L
43745,6,250,DC,437.45,0.284423828125,7.689208984375,L
43746,6,250,DC,437.46000000000004,0.269775390625,7.689208984375,L
43747,6,250,DC,437.47,0.247802734375,7.686767578125,L
43748,6,250,DC,437.48,0.225830078125,7.68798828125,L
43749,6,250,DC,437.49,0.21484375,7.686767578125,L
43750,6,250,DC,437.5,0.220947265625,7.68798828125,L
43751,6,250,DC,437.51,0.238037109375,7.68798828125,L
43752,6,250,DC,437.52,0.257568359375,7.685546875,L
43753,6,250,DC,437.53000000000003,0.277099609375,7.68798828125,L
43754,6,250,DC,437.54,0.286865234375,7.68798828125,L
43755,6,250,DC,437.55,0.283203125,7.689208984375,L
43756,6,250,DC,437.56,0.263671875,7.689208984375,L
43757,6,250,DC,437.57,0.240478515625,7.689208984375,L
43758,6,250,DC,437.58,0.223388671875,7.689208984375,L
43759,6,250,DC,437.59000000000003,0.2197265625,7.689208984375,L
43760,6,250,DC,437.6,0.2294921875,7.6904296875,L
43761,6,250,DC,437.61,0.24658203125,7.6904296875,L
43762,6,250,DC,437.62,0.2734375,7.689208984375,L
43763,6,250,DC,437.63,0.28564453125,7.689208984375,L
43764,6,250,DC,437.64,0.289306640625,7.6904296875,L
43765,6,250,DC,437.65000000000003,0.2734375,7.68798828125,L
43766,6,250,DC,437.66,0.252685546875,7.689208984375,L
43767,6,250,DC,437.67,0.2294921875,7.68798828125,L
43768,6,250,DC,437.68,0.218505859375,7.689208984375,L
43769,6,250,DC,437.69,0.21728515625,7.686767578125,L
43770,6,250,DC,437.7,0.233154296875,7.68798828125,L
43771,6,250,DC,437.71000000000004,0.25634765625,7.68798828125,L
43772,6,250,DC,437.72,0.274658203125,7.68798828125,L
43773,6,250,DC,437.73,0.2880859375,7.68798828125,L
43774,6,250,DC,437.74,0.283203125,7.68798828125,L
43775,6,250,DC,437.75,0.26611328125,7.68798828125,L
43776,6,250,DC,437.76,0.244140625,7.68798828125,L
43777,6,250,DC,437.77,0.225830078125,7.686767578125,L
43778,6,250,DC,437.78000000000003,0.21484375,7.686767578125,L
43779,6,250,DC,437.79,0.22216796875,7.685546875,L
43780,6,250,DC,437.8,0.240478515625,7.68798828125,L
43781,6,250,DC,437.81,0.264892578125,7.68798828125,L
43782,6,250,DC,437.82,0.281982421875,7.6904296875,L
43783,6,250,DC,437.83,0.291748046875,7.689208984375,L
43784,6,250,DC,437.84000000000003,0.28076171875,7.689208984375,L
43785,6,250,DC,437.85,0.260009765625,7.68798828125,L
43786,6,250,DC,437.86,0.235595703125,7.689208984375,L
43787,6,250,DC,437.87,0.218505859375,7.6904296875,L
43788,6,250,DC,437.88,0.21728515625,7.68798828125,L
43789,6,250,DC,437.89,0.228271484375,7.686767578125,L
43790,6,250,DC,437.90000000000003,0.250244140625,7.68798828125,L
43791,6,250,DC,437.91,0.272216796875,7.68798828125,L
43792,6,250,DC,437.92,0.284423828125,7.686767578125,L
43793,6,250,DC,437.93,0.283203125,7.685546875,L
43794,6,250,DC,437.94,0.269775390625,7.685546875,L
43795,6,250,DC,437.95,0.24658203125,7.685546875,L
43796,6,250,DC,437.96000000000004,0.224609375,7.684326171875,L
43797,6,250,DC,437.97,0.2099609375,7.684326171875,L
43798,6,250,DC,437.98,0.21484375,7.68310546875,L
43799,6,250,DC,437.99,0.2294921875,7.684326171875,L
43800,6,250,DC,438.0,0.255126953125,7.684326171875,L
43801,6,250,DC,438.01,0.27587890625,7.681884765625,L
43802,6,250,DC,438.02,0.283203125,7.68310546875,L
43803,6,250,DC,438.03000000000003,0.279541015625,7.681884765625,L
43804,6,250,DC,438.04,0.260009765625,7.684326171875,L
43805,6,250,DC,438.05,0.2392578125,7.68310546875,L
43806,6,250,DC,438.06,0.22216796875,7.685546875,L
43807,6,250,DC,438.07,0.216064453125,7.686767578125,L
43808,6,250,DC,438.08,0.225830078125,7.685546875,L
43809,6,250,DC,438.09000000000003,0.240478515625,7.685546875,L
43810,6,250,DC,438.1,0.262451171875,7.685546875,L
43811,6,250,DC,438.11,0.2783203125,7.684326171875,L
43812,6,250,DC,438.12,0.284423828125,7.684326171875,L
43813,6,250,DC,438.13,0.2734375,7.68310546875,L
43814,6,250,DC,438.14,0.252685546875,7.685546875,L
43815,6,250,DC,438.15000000000003,0.230712890625,7.684326171875,L
43816,6,250,DC,438.16,0.216064453125,7.684326171875,L
43817,6,250,DC,438.17,0.21728515625,7.686767578125,L
43818,6,250,DC,438.18,0.230712890625,7.686767578125,L
43819,6,250,DC,438.19,0.25390625,7.686767578125,L
43820,6,250,DC,438.2,0.274658203125,7.684326171875,L
43821,6,250,DC,438.21000000000004,0.281982421875,7.684326171875,L
43822,6,250,DC,438.22,0.277099609375,7.68310546875,L
43823,6,250,DC,438.23,0.262451171875,7.68310546875,L
43824,6,250,DC,438.24,0.235595703125,7.6806640625,L
43825,6,250,DC,438.25,0.213623046875,7.679443359375,L
43826,6,250,DC,438.26,0.20263671875,7.67822265625,L
43827,6,250,DC,438.27,0.20751953125,7.67578125,L
43828,6,250,DC,438.28000000000003,0.223388671875,7.677001953125,L
43829,6,250,DC,438.29,0.247802734375,7.677001953125,L
43830,6,250,DC,438.3,0.267333984375,7.67333984375,L
43831,6,250,DC,438.31,0.27099609375,7.674560546875,L
43832,6,250,DC,438.32,0.26123046875,7.672119140625,L
43833,6,250,DC,438.33,0.24169921875,7.672119140625,L
43834,6,250,DC,438.34000000000003,0.218505859375,7.6708984375,L
43835,6,250,DC,438.35,0.203857421875,7.672119140625,L
43836,6,250,DC,438.36,0.20263671875,7.67333984375,L
43837,6,250,DC,438.37,0.218505859375,7.67578125,L
43838,6,250,DC,438.38,0.242919921875,7.67578125,L
43839,6,250,DC,438.39,0.2685546875,7.6806640625,L
43840,6,250,DC,438.40000000000003,0.281982421875,7.68310546875,L
43841,6,250,DC,438.41,0.284423828125,7.68310546875,L
43842,6,250,DC,438.42,0.267333984375,7.68310546875,L
43843,6,250,DC,438.43,0.247802734375,7.6806640625,L
43844,6,250,DC,438.44,0.225830078125,7.68310546875,L
43845,6,250,DC,438.45,0.2099609375,7.68310546875,L
43846,6,250,DC,438.46000000000004,0.21484375,7.684326171875,L
43847,6,250,DC,438.47,0.233154296875,7.685546875,L
43848,6,250,DC,438.48,0.257568359375,7.685546875,L
43849,6,250,DC,438.49,0.272216796875,7.684326171875,L
43850,6,250,DC,438.5,0.28076171875,7.68310546875,L
43851,6,250,DC,438.51,0.272216796875,7.679443359375,L
43852,6,250,DC,438.52,0.25146484375,7.679443359375,L
43853,6,250,DC,438.53000000000003,0.22705078125,7.67822265625,L
43854,6,250,DC,438.54,0.208740234375,7.67578125,L
43855,6,250,DC,438.55,0.2001953125,7.674560546875,L
43856,6,250,DC,438.56,0.208740234375,7.67333984375,L
43857,6,250,DC,438.57,0.230712890625,7.672119140625,L
43858,6,250,DC,438.58,0.25146484375,7.67333984375,L
43859,6,250,DC,438.59000000000003,0.26611328125,7.67333984375,L
43860,6,250,DC,438.6,0.27099609375,7.672119140625,L
43861,6,250,DC,438.61,0.260009765625,7.6708984375,L
43862,6,250,DC,438.62,0.238037109375,7.669677734375,L
43863,6,250,DC,438.63,0.216064453125,7.66845703125,L
43864,6,250,DC,438.64,0.19775390625,7.669677734375,L
43865,6,250,DC,438.65000000000003,0.196533203125,7.669677734375,L
43866,6,250,DC,438.66,0.21240234375,7.66845703125,L
43867,6,250,DC,438.67,0.23193359375,7.669677734375,L
43868,6,250,DC,438.68,0.2587890625,7.669677734375,L
43869,6,250,DC,438.69,0.27099609375,7.669677734375,L
43870,6,250,DC,438.7,0.2734375,7.6708984375,L
43871,6,250,DC,438.71000000000004,0.26123046875,7.674560546875,L
43872,6,250,DC,438.72,0.2392578125,7.674560546875,L
43873,6,250,DC,438.73,0.21728515625,7.677001953125,L
43874,6,250,DC,438.74,0.206298828125,7.679443359375,L
43875,6,250,DC,438.75,0.21484375,7.6806640625,L
43876,6,250,DC,438.76,0.234375,7.681884765625,L
43877,6,250,DC,438.77,0.257568359375,7.681884765625,L
43878,6,250,DC,438.78000000000003,0.27587890625,7.68310546875,L
43879,6,250,DC,438.79,0.277099609375,7.68310546875,L
43880,6,250,DC,438.8,0.267333984375,7.679443359375,L
43881,6,250,DC,438.81,0.24169921875,7.67578125,L
43882,6,250,DC,438.82,0.21240234375,7.6708984375,L
43883,6,250,DC,438.83,0.194091796875,7.664794921875,L
43884,6,250,DC,438.84000000000003,0.18798828125,7.662353515625,L
43885,6,250,DC,438.85,0.19775390625,7.66357421875,L
